timestamp,ambient_temp,production_schedule,machine_1_power,machine_2_power,hvac_power,total_power
2024-06-19 12:00:00,25.8,1.0,10.13,7.87,8.32,28.32
2024-06-19 13:00:00,25.13,1.0,9.4,8.12,7.29,26.8
2024-06-19 14:00:00,25.33,1.0,10.33,8.15,7.38,27.86
2024-06-19 15:00:00,25.78,1.0,10.13,7.04,8.11,27.28
2024-06-19 16:00:00,25.51,0.0,0.0,0.0,7.65,9.65
2024-06-19 17:00:00,25.19,0.0,0.0,0.0,7.45,9.45
2024-06-19 18:00:00,25.47,0.0,0.0,0.0,7.81,9.81
2024-06-19 19:00:00,24.9,0.0,0.0,0.0,7.69,9.69
2024-06-19 20:00:00,25.27,0.0,0.0,0.0,7.27,9.27
2024-06-19 21:00:00,25.15,0.0,0.0,0.0,7.67,9.67
2024-06-19 22:00:00,25.94,0.0,0.0,0.0,7.95,9.95
2024-06-19 23:00:00,25.13,0.0,0.0,0.0,7.49,9.49
2024-06-20 00:00:00,25.47,0.0,0.0,0.0,7.88,9.88
2024-06-20 01:00:00,25.71,0.0,0.0,0.0,7.93,9.93
2024-06-20 02:00:00,24.89,0.0,0.0,0.0,7.28,9.28
2024-06-20 03:00:00,24.84,0.0,0.0,0.0,7.08,9.08
2024-06-20 04:00:00,24.85,0.0,0.0,0.0,7.37,9.37
2024-06-20 05:00:00,26.09,0.0,0.0,0.0,8.17,10.17
2024-06-20 06:00:00,25.8,0.0,0.0,0.0,7.36,9.36
2024-06-20 07:00:00,25.45,0.0,0.0,0.0,7.39,9.39
2024-06-20 08:00:00,27.07,1.0,10.73,7.61,8.87,29.21
2024-06-20 09:00:00,25.15,1.0,10.21,7.63,7.27,27.11
2024-06-20 10:00:00,25.55,1.0,10.08,7.87,8.06,28.02
2024-06-20 11:00:00,25.21,1.0,10.01,7.58,7.86,27.45
2024-06-20 12:00:00,25.39,1.0,9.04,7.89,7.77,26.7
2024-06-20 13:00:00,25.5,1.0,9.08,8.05,7.96,27.1
2024-06-20 14:00:00,25.23,1.0,10.03,7.84,7.6,27.46
2024-06-20 15:00:00,26.36,1.0,9.6,8.76,8.43,28.8
2024-06-20 16:00:00,24.98,0.0,0.0,0.0,7.67,9.67
2024-06-20 17:00:00,24.98,0.0,0.0,0.0,7.86,9.86
2024-06-20 18:00:00,25.02,0.0,0.0,0.0,7.53,9.53
2024-06-20 19:00:00,25.74,0.0,0.0,0.0,8.39,10.39
2024-06-20 20:00:00,24.65,0.0,0.0,0.0,7.92,9.92
2024-06-20 21:00:00,25.27,0.0,0.0,0.0,7.58,9.58
2024-06-20 22:00:00,25.21,0.0,0.0,0.0,8.35,10.35
2024-06-20 23:00:00,24.97,0.0,0.0,0.0,7.66,9.66
2024-06-21 00:00:00,25.54,0.0,0.0,0.0,7.52,9.52
2024-06-21 01:00:00,24.98,0.0,0.0,0.0,6.93,8.93
2024-06-21 02:00:00,25.02,0.0,0.0,0.0,7.74,9.74
2024-06-21 03:00:00,25.03,0.0,0.0,0.0,6.83,8.83
2024-06-21 04:00:00,24.62,0.0,0.0,0.0,7.67,9.67
2024-06-21 05:00:00,25.24,0.0,0.0,0.0,7.83,9.83
2024-06-21 06:00:00,25.55,0.0,0.0,0.0,7.82,9.82
2024-06-21 07:00:00,24.69,0.0,0.0,0.0,7.37,9.37
2024-06-21 08:00:00,24.58,1.0,9.47,8.39,7.33,27.19
2024-06-21 09:00:00,24.21,1.0,9.68,8.01,6.99,26.67
2024-06-21 10:00:00,24.69,1.0,10.39,8.42,7.37,28.18
2024-06-21 11:00:00,24.13,1.0,10.74,8.53,7.04,28.31
2024-06-21 12:00:00,23.57,1.0,10.32,7.6,6.76,26.68
2024-06-21 13:00:00,25.27,1.0,10.08,7.92,7.88,27.88
2024-06-21 14:00:00,23.58,1.0,9.08,7.34,6.47,24.88
2024-06-21 15:00:00,24.76,1.0,10.36,7.5,6.94,26.8
2024-06-21 16:00:00,24.31,0.0,0.0,0.0,7.16,9.16
2024-06-21 17:00:00,24.48,0.0,0.0,0.0,7.24,9.24
2024-06-21 18:00:00,24.21,0.0,0.0,0.0,6.94,8.94
2024-06-21 19:00:00,25.02,0.0,0.0,0.0,7.7,9.7
2024-06-21 20:00:00,24.19,0.0,0.0,0.0,7.0,9.0
2024-06-21 21:00:00,25.01,0.0,0.0,0.0,7.35,9.35
2024-06-21 22:00:00,23.98,0.0,0.0,0.0,6.98,8.98
2024-06-21 23:00:00,24.27,0.0,0.0,0.0,7.24,9.24
2024-06-22 00:00:00,23.62,0.0,0.0,0.0,6.92,8.92
2024-06-22 01:00:00,23.25,0.0,0.0,0.0,6.18,8.18
2024-06-22 02:00:00,23.58,0.0,0.0,0.0,6.64,8.64
2024-06-22 03:00:00,23.21,0.0,0.0,0.0,6.56,8.56
2024-06-22 04:00:00,24.02,0.0,0.0,0.0,6.66,8.66
2024-06-22 05:00:00,22.45,0.0,0.0,0.0,6.46,8.46
2024-06-22 06:00:00,23.55,0.0,0.0,0.0,6.73,8.73
2024-06-22 07:00:00,23.96,0.0,0.0,0.0,7.25,9.25
2024-06-22 08:00:00,23.09,0.0,0.0,0.0,6.42,8.42
2024-06-22 09:00:00,23.21,0.0,0.0,0.0,6.59,8.59
2024-06-22 10:00:00,23.3,0.0,0.0,0.0,6.73,8.73
2024-06-22 11:00:00,23.4,0.0,0.0,0.0,6.63,8.63
2024-06-22 12:00:00,24.0,0.0,0.0,0.0,7.18,9.18
2024-06-22 13:00:00,23.29,0.0,0.0,0.0,5.85,7.85
2024-06-22 14:00:00,23.22,0.0,0.0,0.0,6.19,8.19
2024-06-22 15:00:00,22.77,0.0,0.0,0.0,6.4,8.4
2024-06-22 16:00:00,22.57,0.0,0.0,0.0,5.77,7.77
2024-06-22 17:00:00,23.34,0.0,0.0,0.0,6.92,8.92
2024-06-22 18:00:00,22.54,0.0,0.0,0.0,6.02,8.02
2024-06-22 19:00:00,22.65,0.0,0.0,0.0,6.21,8.21
2024-06-22 20:00:00,23.07,0.0,0.0,0.0,6.4,8.4
2024-06-22 21:00:00,22.21,0.0,0.0,0.0,5.91,7.91
2024-06-22 22:00:00,22.62,0.0,0.0,0.0,6.49,8.49
2024-06-22 23:00:00,21.35,0.0,0.0,0.0,0.0,2.0
2024-06-23 00:00:00,22.65,0.0,0.0,0.0,5.99,7.99
2024-06-23 01:00:00,22.37,0.0,0.0,0.0,6.36,8.36
2024-06-23 02:00:00,21.94,0.0,0.0,0.0,0.0,2.0
2024-06-23 03:00:00,22.52,0.0,0.0,0.0,5.85,7.85
2024-06-23 04:00:00,22.11,0.0,0.0,0.0,5.86,7.86
2024-06-23 05:00:00,21.61,0.0,0.0,0.0,0.0,2.0
2024-06-23 06:00:00,22.0,0.0,0.0,0.0,0.0,2.0
2024-06-23 07:00:00,21.22,0.0,0.0,0.0,0.0,2.0
2024-06-23 08:00:00,21.15,0.0,0.0,0.0,0.0,2.0
2024-06-23 09:00:00,20.96,0.0,0.0,0.0,0.0,2.0
2024-06-23 10:00:00,21.32,0.0,0.0,0.0,0.0,2.0
2024-06-23 11:00:00,19.98,0.0,0.0,0.0,0.0,2.0
2024-06-23 12:00:00,20.09,0.0,0.0,0.0,0.0,2.0
2024-06-23 13:00:00,20.88,0.0,0.0,0.0,0.0,2.0
2024-06-23 14:00:00,21.95,0.0,0.0,0.0,0.0,2.0
2024-06-23 15:00:00,20.77,0.0,0.0,0.0,0.0,2.0
2024-06-23 16:00:00,21.33,0.0,0.0,0.0,0.0,2.0
2024-06-23 17:00:00,19.85,0.0,0.0,0.0,0.0,2.0
2024-06-23 18:00:00,20.99,0.0,0.0,0.0,0.0,2.0
2024-06-23 19:00:00,20.74,0.0,0.0,0.0,0.0,2.0
2024-06-23 20:00:00,20.44,0.0,0.0,0.0,0.0,2.0
2024-06-23 21:00:00,19.78,0.0,0.0,0.0,0.0,2.0
2024-06-23 22:00:00,20.29,0.0,0.0,0.0,0.0,2.0
2024-06-23 23:00:00,20.55,0.0,0.0,0.0,0.0,2.0
2024-06-24 00:00:00,19.34,0.0,0.0,0.0,0.0,2.0
2024-06-24 01:00:00,19.33,0.0,0.0,0.0,0.0,2.0
2024-06-24 02:00:00,20.13,0.0,0.0,0.0,0.0,2.0
2024-06-24 03:00:00,19.57,0.0,0.0,0.0,0.0,2.0
2024-06-24 04:00:00,20.05,0.0,0.0,0.0,0.0,2.0
2024-06-24 05:00:00,19.78,0.0,0.0,0.0,0.0,2.0
2024-06-24 06:00:00,19.61,0.0,0.0,0.0,0.0,2.0
2024-06-24 07:00:00,19.54,0.0,0.0,0.0,0.0,2.0
2024-06-24 08:00:00,20.81,1.0,9.58,7.15,0.0,18.73
2024-06-24 09:00:00,18.06,1.0,10.86,7.15,0.0,20.01
2024-06-24 10:00:00,19.36,1.0,10.6,8.06,0.0,20.67
2024-06-24 11:00:00,19.63,1.0,9.83,8.21,0.0,20.04
2024-06-24 12:00:00,19.49,1.0,10.1,7.62,0.0,19.72
2024-06-24 13:00:00,19.05,1.0,10.14,8.17,0.0,20.32
2024-06-24 14:00:00,18.6,1.0,9.11,8.05,0.0,19.16
2024-06-24 15:00:00,19.15,1.0,10.16,7.88,0.0,20.04
2024-06-24 16:00:00,18.64,0.0,0.0,0.0,0.0,2.0
2024-06-24 17:00:00,19.53,0.0,0.0,0.0,0.0,2.0
2024-06-24 18:00:00,19.03,0.0,0.0,0.0,0.0,2.0
2024-06-24 19:00:00,19.23,0.0,0.0,0.0,0.0,2.0
2024-06-24 20:00:00,18.14,0.0,0.0,0.0,0.0,2.0
2024-06-24 21:00:00,18.53,0.0,0.0,0.0,0.0,2.0
2024-06-24 22:00:00,18.02,0.0,0.0,0.0,0.0,2.0
2024-06-24 23:00:00,18.09,0.0,0.0,0.0,0.0,2.0
2024-06-25 00:00:00,18.53,0.0,0.0,0.0,0.0,2.0
2024-06-25 01:00:00,18.28,0.0,0.0,0.0,0.0,2.0
2024-06-25 02:00:00,17.87,0.0,0.0,0.0,5.88,7.88
2024-06-25 03:00:00,18.18,0.0,0.0,0.0,0.0,2.0
2024-06-25 04:00:00,18.11,0.0,0.0,0.0,0.0,2.0
2024-06-25 05:00:00,17.97,0.0,0.0,0.0,5.74,7.74
2024-06-25 06:00:00,17.28,0.0,0.0,0.0,6.71,8.71
2024-06-25 07:00:00,17.02,0.0,0.0,0.0,6.52,8.52
2024-06-25 08:00:00,16.98,1.0,10.16,7.89,6.28,26.34
2024-06-25 09:00:00,17.17,1.0,10.35,8.29,6.47,27.11
2024-06-25 10:00:00,16.86,1.0,10.23,8.36,6.42,27.01
2024-06-25 11:00:00,17.0,1.0,9.85,7.58,5.83,25.26
2024-06-25 12:00:00,17.07,1.0,9.68,7.76,6.47,25.9
2024-06-25 13:00:00,16.85,1.0,10.02,7.23,6.8,26.05
2024-06-25 14:00:00,17.61,1.0,10.19,7.82,6.32,26.33
2024-06-25 15:00:00,16.94,1.0,9.96,7.69,6.51,26.16
2024-06-25 16:00:00,16.31,0.0,0.0,0.0,7.14,9.14
2024-06-25 17:00:00,16.59,0.0,0.0,0.0,6.39,8.39
2024-06-25 18:00:00,16.35,0.0,0.0,0.0,6.72,8.72
2024-06-25 19:00:00,16.68,0.0,0.0,0.0,7.5,9.5
2024-06-25 20:00:00,16.84,0.0,0.0,0.0,6.56,8.56
2024-06-25 21:00:00,16.4,0.0,0.0,0.0,6.81,8.81
2024-06-25 22:00:00,16.55,0.0,0.0,0.0,7.37,9.37
2024-06-25 23:00:00,16.49,0.0,0.0,0.0,6.72,8.72
2024-06-26 00:00:00,16.27,0.0,0.0,0.0,6.74,8.74
2024-06-26 01:00:00,16.4,0.0,0.0,0.0,7.05,9.05
2024-06-26 02:00:00,15.83,0.0,0.0,0.0,7.31,9.31
2024-06-26 03:00:00,16.71,0.0,0.0,0.0,6.37,8.37
2024-06-26 04:00:00,16.92,0.0,0.0,0.0,6.67,8.67
2024-06-26 05:00:00,16.48,0.0,0.0,0.0,6.89,8.89
2024-06-26 06:00:00,15.76,0.0,0.0,0.0,7.51,9.51
2024-06-26 07:00:00,16.06,0.0,0.0,0.0,6.12,8.12
2024-06-26 08:00:00,15.29,1.0,10.48,7.64,7.83,27.96
2024-06-26 09:00:00,15.17,1.0,10.65,7.59,7.51,27.75
2024-06-26 10:00:00,15.72,1.0,9.34,7.54,7.49,26.37
2024-06-26 11:00:00,15.5,1.0,10.26,8.38,7.46,28.1
2024-06-26 12:00:00,15.84,1.0,10.73,7.75,6.69,27.16
2024-06-26 13:00:00,15.91,1.0,10.17,7.92,7.29,27.37
2024-06-26 14:00:00,15.93,1.0,9.09,7.54,7.05,25.68
2024-06-26 15:00:00,15.14,1.0,10.78,7.87,7.27,27.91
2024-06-26 16:00:00,15.02,0.0,0.0,0.0,7.25,9.25
2024-06-26 17:00:00,15.92,0.0,0.0,0.0,7.38,9.38
2024-06-26 18:00:00,15.31,0.0,0.0,0.0,7.25,9.25
2024-06-26 19:00:00,15.22,0.0,0.0,0.0,7.53,9.53
2024-06-26 20:00:00,15.1,0.0,0.0,0.0,7.3,9.3
2024-06-26 21:00:00,15.17,0.0,0.0,0.0,7.96,9.96
2024-06-26 22:00:00,15.55,0.0,0.0,0.0,7.28,9.28
2024-06-26 23:00:00,15.42,0.0,0.0,0.0,7.7,9.7
2024-06-27 00:00:00,15.72,0.0,0.0,0.0,7.11,9.11
2024-06-27 01:00:00,15.62,0.0,0.0,0.0,7.08,9.08
2024-06-27 02:00:00,15.24,0.0,0.0,0.0,7.25,9.25
2024-06-27 03:00:00,15.24,0.0,0.0,0.0,7.22,9.22
2024-06-27 04:00:00,15.44,0.0,0.0,0.0,7.45,9.45
2024-06-27 05:00:00,14.71,0.0,0.0,0.0,7.27,9.27
2024-06-27 06:00:00,15.71,0.0,0.0,0.0,7.41,9.41
2024-06-27 07:00:00,15.06,0.0,0.0,0.0,7.21,9.21
2024-06-27 08:00:00,15.22,1.0,9.12,7.81,7.83,26.75
2024-06-27 09:00:00,15.26,1.0,10.07,8.43,7.78,28.29
2024-06-27 10:00:00,15.53,1.0,9.66,8.52,7.15,27.33
2024-06-27 11:00:00,15.14,1.0,9.57,8.3,7.75,27.63
2024-06-27 12:00:00,15.11,1.0,9.98,9.27,7.79,29.04
2024-06-27 13:00:00,14.76,1.0,9.86,7.23,8.08,27.17
2024-06-27 14:00:00,14.67,1.0,10.18,8.9,7.91,28.99
2024-06-27 15:00:00,14.87,1.0,9.45,8.05,7.53,27.03
2024-06-27 16:00:00,15.38,0.0,0.0,0.0,7.74,9.74
2024-06-27 17:00:00,15.63,0.0,0.0,0.0,7.21,9.21
2024-06-27 18:00:00,15.03,0.0,0.0,0.0,7.64,9.64
2024-06-27 19:00:00,15.75,0.0,0.0,0.0,7.01,9.01
2024-06-27 20:00:00,15.2,0.0,0.0,0.0,7.73,9.73
2024-06-27 21:00:00,15.12,0.0,0.0,0.0,8.02,10.02
2024-06-27 22:00:00,15.1,0.0,0.0,0.0,6.69,8.69
2024-06-27 23:00:00,13.97,0.0,0.0,0.0,7.65,9.65
2024-06-28 00:00:00,15.51,0.0,0.0,0.0,7.51,9.51
2024-06-28 01:00:00,15.19,0.0,0.0,0.0,6.96,8.96
2024-06-28 02:00:00,15.22,0.0,0.0,0.0,7.34,9.34
2024-06-28 03:00:00,14.85,0.0,0.0,0.0,7.23,9.23
2024-06-28 04:00:00,15.97,0.0,0.0,0.0,7.45,9.45
2024-06-28 05:00:00,15.18,0.0,0.0,0.0,6.97,8.97
2024-06-28 06:00:00,14.73,0.0,0.0,0.0,7.79,9.79
2024-06-28 07:00:00,15.16,0.0,0.0,0.0,7.19,9.19
2024-06-28 08:00:00,16.17,1.0,10.02,7.72,6.89,26.63
2024-06-28 09:00:00,15.31,1.0,9.55,7.53,7.26,26.35
2024-06-28 10:00:00,14.84,1.0,9.51,8.19,7.53,27.23
2024-06-28 11:00:00,14.57,1.0,10.18,7.44,7.61,27.24
2024-06-28 12:00:00,14.99,1.0,9.16,7.94,7.77,26.87
2024-06-28 13:00:00,15.9,1.0,10.11,7.56,6.57,26.24
2024-06-28 14:00:00,15.36,1.0,9.72,8.13,7.15,26.99
2024-06-28 15:00:00,15.0,1.0,10.9,7.2,7.09,27.19
2024-06-28 16:00:00,15.51,0.0,0.0,0.0,7.37,9.37
2024-06-28 17:00:00,15.56,0.0,0.0,0.0,7.35,9.35
2024-06-28 18:00:00,15.53,0.0,0.0,0.0,7.14,9.14
2024-06-28 19:00:00,16.13,0.0,0.0,0.0,7.52,9.52
2024-06-28 20:00:00,15.4,0.0,0.0,0.0,7.19,9.19
2024-06-28 21:00:00,16.1,0.0,0.0,0.0,6.36,8.36
2024-06-28 22:00:00,15.05,0.0,0.0,0.0,7.68,9.68
2024-06-28 23:00:00,15.24,0.0,0.0,0.0,7.43,9.43
2024-06-29 00:00:00,16.14,0.0,0.0,0.0,7.42,9.42
2024-06-29 01:00:00,16.19,0.0,0.0,0.0,7.18,9.18
2024-06-29 02:00:00,15.89,0.0,0.0,0.0,7.24,9.24
2024-06-29 03:00:00,15.35,0.0,0.0,0.0,7.81,9.81
2024-06-29 04:00:00,17.02,0.0,0.0,0.0,6.83,8.83
2024-06-29 05:00:00,15.97,0.0,0.0,0.0,7.08,9.08
2024-06-29 06:00:00,16.04,0.0,0.0,0.0,7.35,9.35
2024-06-29 07:00:00,15.5,0.0,0.0,0.0,7.12,9.12
2024-06-29 08:00:00,16.07,0.0,0.0,0.0,6.76,8.76
2024-06-29 09:00:00,16.15,0.0,0.0,0.0,7.4,9.4
2024-06-29 10:00:00,15.6,0.0,0.0,0.0,7.13,9.13
2024-06-29 11:00:00,16.36,0.0,0.0,0.0,6.76,8.76
2024-06-29 12:00:00,16.19,0.0,0.0,0.0,6.36,8.36
2024-06-29 13:00:00,15.69,0.0,0.0,0.0,7.14,9.14
2024-06-29 14:00:00,15.64,0.0,0.0,0.0,7.17,9.17
2024-06-29 15:00:00,17.09,0.0,0.0,0.0,6.63,8.63
2024-06-29 16:00:00,17.62,0.0,0.0,0.0,6.18,8.18
2024-06-29 17:00:00,16.55,0.0,0.0,0.0,6.93,8.93
2024-06-29 18:00:00,17.13,0.0,0.0,0.0,6.41,8.41
2024-06-29 19:00:00,17.29,0.0,0.0,0.0,6.44,8.44
2024-06-29 20:00:00,16.53,0.0,0.0,0.0,6.63,8.63
2024-06-29 21:00:00,16.11,0.0,0.0,0.0,6.61,8.61
2024-06-29 22:00:00,16.37,0.0,0.0,0.0,6.88,8.88
2024-06-29 23:00:00,16.58,0.0,0.0,0.0,6.94,8.94
2024-06-30 00:00:00,17.49,0.0,0.0,0.0,6.35,8.35
2024-06-30 01:00:00,16.47,0.0,0.0,0.0,6.1,8.1
2024-06-30 02:00:00,17.16,0.0,0.0,0.0,6.73,8.73
2024-06-30 03:00:00,17.1,0.0,0.0,0.0,6.45,8.45
2024-06-30 04:00:00,17.69,0.0,0.0,0.0,6.04,8.04
2024-06-30 05:00:00,17.96,0.0,0.0,0.0,6.07,8.07
2024-06-30 06:00:00,18.12,0.0,0.0,0.0,0.0,2.0
2024-06-30 07:00:00,17.17,0.0,0.0,0.0,6.58,8.58
2024-06-30 08:00:00,17.56,0.0,0.0,0.0,6.6,8.6
2024-06-30 09:00:00,17.74,0.0,0.0,0.0,5.91,7.91
2024-06-30 10:00:00,18.16,0.0,0.0,0.0,0.0,2.0
2024-06-30 11:00:00,17.8,0.0,0.0,0.0,5.86,7.86
2024-06-30 12:00:00,18.47,0.0,0.0,0.0,0.0,2.0
2024-06-30 13:00:00,18.39,0.0,0.0,0.0,0.0,2.0
2024-06-30 14:00:00,19.31,0.0,0.0,0.0,0.0,2.0
2024-06-30 15:00:00,18.29,0.0,0.0,0.0,0.0,2.0
2024-06-30 16:00:00,19.07,0.0,0.0,0.0,0.0,2.0
2024-06-30 17:00:00,18.4,0.0,0.0,0.0,0.0,2.0
2024-06-30 18:00:00,18.85,0.0,0.0,0.0,0.0,2.0
2024-06-30 19:00:00,18.56,0.0,0.0,0.0,0.0,2.0
2024-06-30 20:00:00,19.07,0.0,0.0,0.0,0.0,2.0
2024-06-30 21:00:00,17.95,0.0,0.0,0.0,5.55,7.55
2024-06-30 22:00:00,18.93,0.0,0.0,0.0,0.0,2.0
2024-06-30 23:00:00,19.59,0.0,0.0,0.0,0.0,2.0
2024-07-01 00:00:00,19.22,0.0,0.0,0.0,0.0,2.0
2024-07-01 01:00:00,18.51,0.0,0.0,0.0,0.0,2.0
2024-07-01 02:00:00,19.38,0.0,0.0,0.0,0.0,2.0
2024-07-01 03:00:00,18.25,0.0,0.0,0.0,0.0,2.0
2024-07-01 04:00:00,19.22,0.0,0.0,0.0,0.0,2.0
2024-07-01 05:00:00,18.27,0.0,0.0,0.0,0.0,2.0
2024-07-01 06:00:00,19.62,0.0,0.0,0.0,0.0,2.0
2024-07-01 07:00:00,19.31,0.0,0.0,0.0,0.0,2.0
2024-07-01 08:00:00,19.59,1.0,9.46,8.34,0.0,19.8
2024-07-01 09:00:00,19.67,1.0,10.06,8.04,0.0,20.1
2024-07-01 10:00:00,19.96,1.0,10.05,8.22,0.0,20.27
2024-07-01 11:00:00,20.31,1.0,11.16,8.03,0.0,21.2
2024-07-01 12:00:00,19.41,1.0,9.75,8.08,0.0,19.83
2024-07-01 13:00:00,19.34,1.0,10.01,8.29,0.0,20.29
2024-07-01 14:00:00,20.12,1.0,10.68,8.4,0.0,21.07
2024-07-01 15:00:00,20.12,1.0,10.18,7.33,0.0,19.51
2024-07-01 16:00:00,20.14,0.0,0.0,0.0,0.0,2.0
2024-07-01 17:00:00,20.16,0.0,0.0,0.0,0.0,2.0
2024-07-01 18:00:00,19.64,0.0,0.0,0.0,0.0,2.0
2024-07-01 19:00:00,19.92,0.0,0.0,0.0,0.0,2.0
2024-07-01 20:00:00,20.45,0.0,0.0,0.0,0.0,2.0
2024-07-01 21:00:00,20.37,0.0,0.0,0.0,0.0,2.0
2024-07-01 22:00:00,21.37,0.0,0.0,0.0,0.0,2.0
2024-07-01 23:00:00,22.12,0.0,0.0,0.0,5.46,7.46
2024-07-02 00:00:00,21.16,0.0,0.0,0.0,0.0,2.0
2024-07-02 01:00:00,21.38,0.0,0.0,0.0,0.0,2.0
2024-07-02 02:00:00,21.24,0.0,0.0,0.0,0.0,2.0
2024-07-02 03:00:00,21.14,0.0,0.0,0.0,0.0,2.0
2024-07-02 04:00:00,21.14,0.0,0.0,0.0,0.0,2.0
2024-07-02 05:00:00,21.88,0.0,0.0,0.0,0.0,2.0
2024-07-02 06:00:00,21.12,0.0,0.0,0.0,0.0,2.0
2024-07-02 07:00:00,20.77,0.0,0.0,0.0,0.0,2.0
2024-07-02 08:00:00,21.25,1.0,9.88,7.79,0.0,19.67
2024-07-02 09:00:00,21.12,1.0,9.85,7.77,0.0,19.62
2024-07-02 10:00:00,21.63,1.0,9.05,7.81,0.0,18.85
2024-07-02 11:00:00,22.45,1.0,10.37,7.68,5.92,25.96
2024-07-02 12:00:00,21.01,1.0,9.38,8.02,0.0,19.4
2024-07-02 13:00:00,22.47,1.0,9.7,8.01,5.75,25.47
2024-07-02 14:00:00,23.01,1.0,10.12,8.74,6.3,27.16
2024-07-02 15:00:00,23.05,1.0,9.8,7.29,6.49,25.58
2024-07-02 16:00:00,22.59,0.0,0.0,0.0,5.75,7.75
2024-07-02 17:00:00,23.37,0.0,0.0,0.0,7.09,9.09
2024-07-02 18:00:00,22.94,0.0,0.0,0.0,6.04,8.04
2024-07-02 19:00:00,22.73,0.0,0.0,0.0,5.62,7.62
2024-07-02 20:00:00,22.45,0.0,0.0,0.0,5.86,7.86
2024-07-02 21:00:00,23.1,0.0,0.0,0.0,6.2,8.2
2024-07-02 22:00:00,22.09,0.0,0.0,0.0,5.99,7.99
2024-07-02 23:00:00,22.76,0.0,0.0,0.0,6.84,8.84
2024-07-03 00:00:00,22.32,0.0,0.0,0.0,6.08,8.08
2024-07-03 01:00:00,23.22,0.0,0.0,0.0,6.71,8.71
2024-07-03 02:00:00,22.64,0.0,0.0,0.0,6.47,8.47
2024-07-03 03:00:00,23.31,0.0,0.0,0.0,6.72,8.72
2024-07-03 04:00:00,23.68,0.0,0.0,0.0,7.01,9.01
2024-07-03 05:00:00,23.47,0.0,0.0,0.0,6.8,8.8
2024-07-03 06:00:00,23.29,0.0,0.0,0.0,6.38,8.38
2024-07-03 07:00:00,23.19,0.0,0.0,0.0,6.76,8.76
2024-07-03 08:00:00,23.25,1.0,9.0,8.28,6.37,25.65
2024-07-03 09:00:00,23.37,1.0,9.58,8.4,6.47,26.46
2024-07-03 10:00:00,23.31,1.0,10.35,7.93,6.76,27.04
2024-07-03 11:00:00,23.19,1.0,9.43,7.33,6.61,25.37
2024-07-03 12:00:00,23.31,1.0,10.33,7.91,6.68,26.92
2024-07-03 13:00:00,24.26,1.0,10.32,8.24,7.0,27.56
2024-07-03 14:00:00,23.86,1.0,10.23,8.93,6.88,28.04
2024-07-03 15:00:00,23.32,1.0,9.65,8.23,6.15,26.03
2024-07-03 16:00:00,24.54,0.0,0.0,0.0,7.11,9.11
2024-07-03 17:00:00,24.42,0.0,0.0,0.0,7.16,9.16
2024-07-03 18:00:00,23.38,0.0,0.0,0.0,6.38,8.38
2024-07-03 19:00:00,24.95,0.0,0.0,0.0,7.87,9.87
2024-07-03 20:00:00,23.44,0.0,0.0,0.0,6.79,8.79
2024-07-03 21:00:00,23.49,0.0,0.0,0.0,6.89,8.89
2024-07-03 22:00:00,24.07,0.0,0.0,0.0,6.88,8.88
2024-07-03 23:00:00,23.8,0.0,0.0,0.0,7.11,9.11
2024-07-04 00:00:00,24.73,0.0,0.0,0.0,7.85,9.85
2024-07-04 01:00:00,24.05,0.0,0.0,0.0,6.43,8.43
2024-07-04 02:00:00,24.55,0.0,0.0,0.0,6.97,8.97
2024-07-04 03:00:00,23.82,0.0,0.0,0.0,6.59,8.59
2024-07-04 04:00:00,23.96,0.0,0.0,0.0,6.89,8.89
2024-07-04 05:00:00,24.63,0.0,0.0,0.0,6.93,8.93
2024-07-04 06:00:00,25.28,0.0,0.0,0.0,7.51,9.51
2024-07-04 07:00:00,24.75,0.0,0.0,0.0,7.19,9.19
2024-07-04 08:00:00,25.03,1.0,10.11,8.43,7.55,28.09
2024-07-04 09:00:00,24.6,1.0,10.11,7.91,7.49,27.5
2024-07-04 10:00:00,25.44,1.0,10.62,8.23,8.29,29.14
2024-07-04 11:00:00,25.11,1.0,9.88,7.66,7.23,26.77
2024-07-04 12:00:00,24.13,1.0,10.02,7.38,6.95,26.35
2024-07-04 13:00:00,24.0,1.0,10.43,8.19,7.15,27.77
2024-07-04 14:00:00,25.06,1.0,10.02,8.39,7.57,27.98
2024-07-04 15:00:00,24.85,1.0,9.99,8.03,7.6,27.62
2024-07-04 16:00:00,24.58,0.0,0.0,0.0,7.36,9.36
2024-07-04 17:00:00,24.44,0.0,0.0,0.0,7.41,9.41
2024-07-04 18:00:00,25.09,0.0,0.0,0.0,7.32,9.32
2024-07-04 19:00:00,24.48,0.0,0.0,0.0,6.7,8.7
2024-07-04 20:00:00,24.38,0.0,0.0,0.0,6.76,8.76
2024-07-04 21:00:00,24.05,0.0,0.0,0.0,6.7,8.7
2024-07-04 22:00:00,25.03,0.0,0.0,0.0,7.26,9.26
2024-07-04 23:00:00,25.57,0.0,0.0,0.0,8.05,10.05
2024-07-05 00:00:00,25.62,0.0,0.0,0.0,7.78,9.78
2024-07-05 01:00:00,25.07,0.0,0.0,0.0,7.33,9.33
2024-07-05 02:00:00,24.31,0.0,0.0,0.0,7.37,9.37
2024-07-05 03:00:00,24.15,0.0,0.0,0.0,7.28,9.28
2024-07-05 04:00:00,24.65,0.0,0.0,0.0,7.15,9.15
